job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout,KvsAll.label_smoothing
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.363143529,83,22419f81,1024,Adagrad,0.020350055,0,64,uniform_,0.000471081,-0.940243587,lp,TRUE,2.18E-05,3.30E-12,-0.296824954,0.244804386,-0.145137121
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.444696073,84,7f366c73,128,Adam,0.004762724,9,128,xavier_uniform_,0.166315796,-0.45261589,,FALSE,2.01E-18,1.32E-07,0.084639348,-0.007835402,0.228806618
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.000874301,85,a8d1b856,512,Adam,0.132085917,8,32,xavier_uniform_,3.25E-05,-0.154822397,lp,FALSE,1.91E-07,2.02E-06,0.458891679,0.451211454,0.082863571
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.12580593,86,9970bff0,256,Adagrad,0.000535562,3,512,normal_,0.009123069,-0.643747554,lp,TRUE,2.37E-13,1.59E-20,-0.168696891,-0.30921317,-0.298040545
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.443063694,87,1425893c,1024,Adam,0.003158793,5,512,xavier_uniform_,0.003318499,-0.516336425,,FALSE,3.04E-20,1.13E-07,0.020720494,0.294216697,-0.177749771
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.284639382,88,22bbd247,128,Adagrad,0.037186149,6,16,xavier_normal_,1.77E-05,-0.028387939,lp,TRUE,9.31E-05,1.41E-12,-0.355890561,-0.468685701,0.055408398
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.001410064,89,f37c4e26,512,Adagrad,0.000486427,9,256,uniform_,0.107979117,-0.325147693,lp,TRUE,1.31E-11,1.59E-18,-0.233530328,0.025281015,0.200108625
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.001755942,90,bba87323,256,Adam,0.330852511,1,64,normal_,0.000205409,-0.813751823,lp,FALSE,5.30E-08,0.000398312,0.39695646,-0.229779312,-0.021259778
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.338277919,91,6b470239,512,Adagrad,0.011889926,10,64,normal_,0.497501948,-0.194438003,,FALSE,0.001519952,1.52E-10,-0.451253527,0.168064611,-0.075827507
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.446712848,92,6759ff7a,256,Adam,0.058604906,0,128,uniform_,0.002864417,-0.697935039,lp,TRUE,1.05E-16,3.84E-15,0.179001635,-0.092472577,0.291004445
6656694b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.447724616,92,ac1de476,1024,Adam,0.001424822,3,16,xavier_uniform_,0.056020999,-0.901673853,lp,TRUE,3.69E-09,2.51E-16,0.300782049,0.39915945,0.147476137
825e9e8b,wnrr,distmult,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.116759681,93,a359f75a,128,Adagrad,0.405173404,6,256,xavier_normal_,9.63E-05,-0.397368586,lp,FALSE,3.36E-15,0.031659937,-0.075536345,-0.353596716,-0.231145599
6656694b,wnrr,distmult,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.116187692,93,f8458e9f,512,Adam,0.000318473,0,64,xavier_uniform_,0.001865474,-0.720178946,,TRUE,3.80E-09,0.005386038,-0.01763326,-0.498656148,0.110726306
825e9e8b,wnrr,reciprocal_relations_model,0,search,KvsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.383429973,94,6cdad282,256,Adagrad,0.245759819,10,256,xavier_normal_,0.762262827,-0.23122339,lp,FALSE,5.82E-15,2.16E-17,0.35482466,0.261931288,-0.270239179
6656694b,wnrr,reciprocal_relations_model,0,search,,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.383429973,94,6cdad282,1024,Adagrad,0.002663526,7,32,normal_,0.000147304,-0.434810065,lp,FALSE,0.000449591,7.47E-14,0.226666065,-0.197493911,-0.116092963
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.414638974,95,19dfe8c7,128,Adam,0.035608873,4,512,uniform_,0.036508819,-0.922407125,lp,TRUE,5.10E-17,5.87E-09,-0.391855088,0.055251469,0.257770239
6656694b,wnrr,distmult,0,search,KvsAll,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.414748693,95,ff51d0e8,1024,Adagrad,0.002246447,5,256,uniform_,1.26E-05,-0.053553592,,TRUE,1.90E-11,7.02E-06,0.446460058,-0.12476234,0.161015045
